21,1163,70,0,228,48,False,21,1,BordH,False,1197,90,1163,109,1129,90,1129,51,1163,31,1197,50,0,22,54,53,52,20;;;;;;;;;;
22,1220,36,200,200,200,False,22,1,BordH,False,1254,56,1220,75,1186,56,1186,17,1220,-3,1254,16,0,0,23,54,21,0;;;;;;;;;;
23,1276,70,0,228,48,False,23,1,BordH,False,1310,90,1276,109,1242,90,1242,51,1276,31,1310,50,0,24,56,55,54,22;;;;;;;;;;
24,1332,36,200,200,200,False,24,1,BordH,False,1366,56,1332,75,1298,56,1298,17,1332,-3,1366,16,0,0,25,56,23,0;;;;;;;;;;
25,1388,70,0,228,48,False,25,1,BordH,False,1422,90,1388,109,1354,90,1354,51,1388,31,1422,50,0,26,58,57,56,24;;;;;;;;;;
26,1444,36,200,200,200,False,26,1,BordH,False,1478,56,1444,75,1410,56,1410,17,1444,-3,1478,16,0,0,27,58,25,0;;;;;;;;;;
27,1500,70,0,228,48,False,27,1,BordH,False,1534,90,1500,109,1466,90,1466,51,1500,31,1534,50,0,28,60,59,58,26;;;;;;;;;;
28,1556,36,200,200,200,False,28,1,BordH,False,1590,56,1556,75,1522,56,1522,17,1556,-3,1590,16,0,0,29,60,27,0;;;;;;;;;;
29,1613,70,0,228,48,False,29,1,BordH,False,1647,90,1613,109,1579,90,1579,51,1613,31,1647,50,0,30,62,61,60,28;;;;;;;;;;
30,1669,36,200,200,200,False,30,1,BordH,False,1703,56,1669,75,1635,56,1635,17,1669,-3,1703,16,0,0,31,62,29,0;;;;;;;;;;
31,1725,70,0,228,48,False,31,1,BordH,False,1759,90,1725,109,1691,90,1691,51,1725,31,1759,50,0,32,64,63,62,30;;;;;;;;;;
32,1781,36,200,200,200,False,32,1,CoinHD,False,1815,56,1781,75,1747,56,1747,17,1781,-3,1815,16,0,0,0,64,31,0;;;;;;;;;;
33,40,136,200,200,200,False,1,2,BordG,False,74,156,40,175,6,156,6,117,40,97,74,116,1,34,66,65,0,0;;;;;;;;;;
34,96,102,0,228,48,False,2,2,Classic,False,130,122,96,141,62,122,62,83,96,63,130,82,2,3,35,66,33,1;;;;;;;;;;
35,152,136,200,200,200,False,3,2,Classic,False,186,156,152,175,118,156,118,117,152,97,186,116,3,36,68,67,66,34;;;;;;;;;;
36,209,102,0,228,48,False,4,2,Classic,False,243,122,209,141,175,122,175,83,209,63,243,82,4,5,37,68,35,3;;;;;;;;;;
37,265,136,200,200,200,False,5,2,Classic,False,299,156,265,175,231,156,231,117,265,97,299,116,5,38,70,69,68,36;;;;;;;;;;
38,321,102,0,228,48,False,6,2,Classic,False,355,122,321,141,287,122,287,83,321,63,355,82,6,7,39,70,37,5;;;;;;;;;;
39,377,136,200,200,200,False,7,2,Classic,False,411,156,377,175,343,156,343,117,377,97,411,116,7,40,72,71,70,38;;;;;;;;;;
40,433,102,0,228,48,False,8,2,Classic,False,467,122,433,141,399,122,399,83,433,63,467,82,8,9,41,72,39,7;;;;;;;;;;
41,489,136,200,200,200,False,9,2,Classic,False,523,156,489,175,455,156,455,117,489,97,523,116,9,42,74,73,72,40;;;;;;;;;;
42,546,102,0,228,48,False,10,2,Classic,False,580,122,546,141,512,122,512,83,546,63,580,82,10,11,43,74,41,9;;;;;;;;;;r
43,602,136,200,200,200,False,11,2,Classic,False,636,156,602,175,568,156,568,117,602,97,636,116,11,44,76,75,74,42;;;;;;;;;;
44,658,102,0,228,48,False,12,2,Classic,False,692,122,658,141,624,122,624,83,658,63,692,82,12,13,45,76,43,11;;;;;;;;;;
45,714,136,200,200,200,False,13,2,Classic,False,748,156,714,175,680,156,680,117,714,97,748,116,13,46,78,77,76,44;;;;;;;;;;
46,770,102,0,228,48,False,14,2,Classic,False,804,122,770,141,736,122,736,83,770,63,804,82,14,15,47,78,45,13;;;;;;;;;;
47,826,136,200,200,200,False,15,2,Classic,False,860,156,826,175,792,156,792,117,826,97,860,116,15,48,80,79,78,46;;;;;;;;;;
48,883,102,0,228,48,False,16,2,Classic,False,917,122,883,141,849,122,849,83,883,63,917,82,16,17,49,80,47,15;;;;;;;;;;
49,939,136,200,200,200,False,17,2,Classic,False,973,156,939,175,905,156,905,117,939,97,973,116,17,50,82,81,80,48;;;;;;;;;;
50,995,102,0,228,48,False,18,2,Classic,False,1029,122,995,141,961,122,961,83,995,63,1029,82,18,19,51,82,49,17;;;;;;;;;;
51,1051,136,200,200,200,False,19,2,Classic,False,1085,156,1051,175,1017,156,1017,117,1051,97,1085,116,19,52,84,83,82,50;;;;;;;;;;
52,1107,102,0,228,48,False,20,2,Classic,False,1141,122,1107,141,1073,122,1073,83,1107,63,1141,82,20,21,53,84,51,19;;;;;;;;;;
53,1163,136,200,200,200,False,21,2,Classic,False,1197,156,1163,175,1129,156,1129,117,1163,97,1197,116,21,54,86,85,84,52;;;;;;;;;;
54,1220,102,0,228,48,False,22,2,Classic,False,1254,122,1220,141,1186,122,1186,83,1220,63,1254,82,22,23,55,86,53,21;;;;;;;;;;
55,1276,136,200,200,200,False,23,2,Classic,False,1310,156,1276,175,1242,156,1242,117,1276,97,1310,116,23,56,88,87,86,54;;;;;;;;;;
56,1332,102,0,228,48,False,24,2,Classic,False,1366,122,1332,141,1298,122,1298,83,1332,63,1366,82,24,25,57,88,55,23;;;;;;;;;;
57,1388,136,200,200,200,False,25,2,Classic,False,1422,156,1388,175,1354,156,1354,117,1388,97,1422,116,25,58,90,89,88,56;;;;;;;;;;
58,1444,102,0,228,48,False,26,2,Classic,False,1478,122,1444,141,1410,122,1410,83,1444,63,1478,82,26,27,59,90,57,25;;;;;;;;;;
59,1500,136,200,200,200,False,27,2,Classic,False,1534,156,1500,175,1466,156,1466,117,1500,97,1534,116,27,60,92,91,90,58;;;;;;;;;;
60,1556,102,0,228,48,False,28,2,Classic,False,1590,122,1556,141,1522,122,1522,83,1556,63,1590,82,28,29,61,92,59,27;;;;;;;;;;
61,1613,136,200,200,200,False,29,2,Classic,False,1647,156,1613,175,1579,156,1579,117,1613,97,1647,116,29,62,94,93,92,60;;;;;;;;;;
62,1669,102,0,228,48,False,30,2,Classic,False,1703,122,1669,141,1635,122,1635,83,1669,63,1703,82,30,31,63,94,61,29;;;;;;;;;;
63,1725,136,200,200,200,False,31,2,Classic,False,1759,156,1725,175,1691,156,1691,117,1725,97,1759,116,31,64,96,95,94,62;;;;;;;;;;
64,1781,102,0,228,48,False,32,2,BordD,False,1815,122,1781,141,1747,122,1747,83,1781,63,1815,82,32,0,0,96,63,31;;;;;;;;;;
65,40,202,0,228,48,False,1,3,BordG,False,74,222,40,241,6,222,6,183,40,163,74,182,33,66,98,97,0,0;;;;;;;;;;
66,96,168,200,200,200,False,2,3,Classic,False,130,188,96,207,62,188,62,149,96,129,130,148,34,35,67,98,65,33;;;;;;;;;;
67,152,202,0,228,48,False,3,3,Classic,False,186,222,152,241,118,222,118,183,152,163,186,182,35,68,100,99,98,66;;;;;;;;;;
68,209,168,200,200,200,False,4,3,Classic,False,243,188,209,207,175,188,175,149,209,129,243,148,36,37,69,100,67,35;;;;;;;;;;
69,265,202,0,228,48,False,5,3,Classic,False,299,222,265,241,231,222,231,183,265,163,299,182,37,70,102,101,100,68;;;;;;;;;;
70,321,168,200,200,200,False,6,3,Classic,False,355,188,321,207,287,188,287,149,321,129,355,148,38,39,71,102,69,37;;;;;;;;;;
71,377,202,0,228,48,False,7,3,Classic,False,411,222,377,241,343,222,343,183,377,163,411,182,39,72,104,103,102,70;;;;;;;;;;
72,433,168,200,200,200,False,8,3,Classic,False,467,188,433,207,399,188,399,149,433,129,467,148,40,41,73,104,71,39;;;;;;;;;;
73,489,202,0,228,48,False,9,3,Classic,False,523,222,489,241,455,222,455,183,489,163,523,182,41,74,106,105,104,72;;;;;;;;;;
74,546,168,200,200,200,False,10,3,Classic,False,580,188,546,207,512,188,512,149,546,129,580,148,42,43,75,106,73,41;;;;;;;;;;
75,602,202,0,228,48,False,11,3,Classic,False,636,222,602,241,568,222,568,183,602,163,636,182,43,76,108,107,106,74;;;;;;;;;;r
76,658,168,200,200,200,False,12,3,Classic,False,692,188,658,207,624,188,624,149,658,129,692,148,44,45,77,108,75,43;;;;;;;;;;
77,714,202,0,228,48,False,13,3,Classic,False,748,222,714,241,680,222,680,183,714,163,748,182,45,78,110,109,108,76;;;;;;;;;;
78,770,168,200,200,200,False,14,3,Classic,False,804,188,770,207,736,188,736,149,770,129,804,148,46,47,79,110,77,45;;;;;;;;;;
79,826,202,0,228,48,False,15,3,Classic,False,860,222,826,241,792,222,792,183,826,163,860,182,47,80,112,111,110,78;;;;;;;;;;
80,883,168,200,200,200,False,16,3,Classic,False,917,188,883,207,849,188,849,149,883,129,917,148,48,49,81,112,79,47;;;;;;;;;;
81,939,202,0,228,48,False,17,3,Classic,False,973,222,939,241,905,222,905,183,939,163,973,182,49,82,114,113,112,80;;;;;;;;;;
82,995,168,200,200,200,False,18,3,Classic,False,1029,188,995,207,961,188,961,149,995,129,1029,148,50,51,83,114,81,49;;;;;;;;;;
83,1051,202,0,228,48,False,19,3,Classic,False,1085,222,1051,241,1017,222,1017,183,1051,163,1085,182,51,84,116,115,114,82;;;;;;;;;;
84,1107,168,200,200,200,False,20,3,Classic,False,1141,188,1107,207,1073,188,1073,149,1107,129,1141,148,52,53,85,116,83,51;;;;;;;;;;
85,1163,202,0,228,48,False,21,3,Classic,False,1197,222,1163,241,1129,222,1129,183,1163,163,1197,182,53,86,118,117,116,84;;;;;;;;;;
86,1220,168,200,200,200,False,22,3,Classic,False,1254,188,1220,207,1186,188,1186,149,1220,129,1254,148,54,55,87,118,85,53;;;;;;;;;;
87,1276,202,0,228,48,False,23,3,Classic,False,1310,222,1276,241,1242,222,1242,183,1276,163,1310,182,55,88,120,119,118,86;;;;;;;;;;
88,1332,168,200,200,200,False,24,3,Classic,False,1366,188,1332,207,1298,188,1298,149,1332,129,1366,148,56,57,89,120,87,55;;;;;;;;;;
89,1388,202,0,228,48,False,25,3,Classic,False,1422,222,1388,241,1354,222,1354,183,1388,163,1422,182,57,90,122,121,120,88;;;;;;;;;;
90,1444,168,200,200,200,False,26,3,Classic,False,1478,188,1444,207,1410,188,1410,149,1444,129,1478,148,58,59,91,122,89,57;;;;;;;;;;
91,1500,202,0,228,48,False,27,3,Classic,False,1534,222,1500,241,1466,222,1466,183,1500,163,1534,182,59,92,124,123,122,90;;;;;;;;;;
92,1556,168,200,200,200,False,28,3,Classic,False,1590,188,1556,207,1522,188,1522,149,1556,129,1590,148,60,61,93,124,91,59;;;;;;;;;;
93,1613,202,0,228,48,False,29,3,Classic,False,1647,222,1613,241,1579,222,1579,183,1613,163,1647,182,61,94,126,125,124,92;;;;;;;;;;
94,1669,168,200,200,200,False,30,3,Classic,False,1703,188,1669,207,1635,188,1635,149,1669,129,1703,148,62,63,95,126,93,61;;;;;;;;;;
95,1725,202,0,228,48,False,31,3,Classic,False,1759,222,1725,241,1691,222,1691,183,1725,163,1759,182,63,96,128,127,126,94;;;;;;;;;;
96,1781,168,200,200,200,False,32,3,BordD,False,1815,188,1781,207,1747,188,1747,149,1781,129,1815,148,64,0,0,128,95,63;;;;;;;;;;
97,40,268,200,200,200,False,1,4,BordG,False,74,288,40,307,6,288,6,249,40,229,74,248,65,98,130,129,0,0;;;;;;;;;;
98,96,235,0,228,48,False,2,4,Classic,False,130,255,96,274,62,255,62,216,96,196,130,215,66,67,99,130,97,65;;;;;;;;;;
99,152,268,200,200,200,False,3,4,Classic,False,186,288,152,307,118,288,118,249,152,229,186,248,67,100,132,131,130,98;;;;;;;;;;
100,209,235,0,228,48,False,4,4,Classic,False,243,255,209,274,175,255,175,216,209,196,243,215,68,69,101,132,99,67;;;;;;;;;;
101,265,268,200,200,200,False,5,4,Classic,False,299,288,265,307,231,288,231,249,265,229,299,248,69,102,134,133,132,100;;;;;;;;;;
102,321,235,0,228,48,False,6,4,Classic,False,355,255,321,274,287,255,287,216,321,196,355,215,70,71,103,134,101,69;;;;;;;;;;
103,377,268,200,200,200,False,7,4,Classic,False,411,288,377,307,343,288,343,249,377,229,411,248,71,104,136,135,134,102;;;;;;;;;;
104,433,235,0,228,48,False,8,4,Classic,False,467,255,433,274,399,255,399,216,433,196,467,215,72,73,105,136,103,71;;;;;;;;;;
105,489,268,200,200,200,False,9,4,Classic,False,523,288,489,307,455,288,455,249,489,229,523,248,73,106,138,137,136,104;;;;;;;;;;
106,546,235,0,228,48,False,10,4,Classic,False,580,255,546,274,512,255,512,216,546,196,580,215,74,75,107,138,105,73;;;;;;;;;;r
107,602,268,200,200,200,False,11,4,Classic,False,636,288,602,307,568,288,568,249,602,229,636,248,75,108,140,139,138,106;;;;;;;;;;
108,658,235,0,228,48,False,12,4,Classic,False,692,255,658,274,624,255,624,216,658,196,692,215,76,77,109,140,107,75;;;;;;;;;;
109,714,268,200,200,200,False,13,4,Classic,False,748,288,714,307,680,288,680,249,714,229,748,248,77,110,142,141,140,108;;;;;;;;;;
110,770,235,0,228,48,False,14,4,Classic,False,804,255,770,274,736,255,736,216,770,196,804,215,78,79,111,142,109,77;;;;;;;;;;
111,826,268,200,200,200,False,15,4,Classic,False,860,288,826,307,792,288,792,249,826,229,860,248,79,112,144,143,142,110;;;;;;;;;;
112,883,235,0,228,48,False,16,4,Classic,False,917,255,883,274,849,255,849,216,883,196,917,215,80,81,113,144,111,79;;;;;;;;;;
113,939,268,200,200,200,False,17,4,Classic,False,973,288,939,307,905,288,905,249,939,229,973,248,81,114,146,145,144,112;;;;;;;;;;
114,995,235,0,228,48,False,18,4,Classic,False,1029,255,995,274,961,255,961,216,995,196,1029,215,82,83,115,146,113,81;;;;;;;;;;
115,1051,268,200,200,200,False,19,4,Classic,False,1085,288,1051,307,1017,288,1017,249,1051,229,1085,248,83,116,148,147,146,114;;;;;;;;;;
116,1107,235,0,228,48,False,20,4,Classic,False,1141,255,1107,274,1073,255,1073,216,1107,196,1141,215,84,85,117,148,115,83;;;;;;;;;;
117,1163,268,200,200,200,False,21,4,Classic,False,1197,288,1163,307,1129,288,1129,249,1163,229,1197,248,85,118,150,149,148,116;;;;;;;;;;
118,1220,235,0,228,48,False,22,4,Classic,False,1254,255,1220,274,1186,255,1186,216,1220,196,1254,215,86,87,119,150,117,85;;;;;;;;;;
119,1276,268,200,200,200,False,23,4,Classic,False,1310,288,1276,307,1242,288,1242,249,1276,229,1310,248,87,120,152,151,150,118;;;;;;;;;;
120,1332,235,0,228,48,False,24,4,Classic,False,1366,255,1332,274,1298,255,1298,216,1332,196,1366,215,88,89,121,152,119,87;;;;;;;;;;
121,1388,268,200,200,200,False,25,4,Classic,False,1422,288,1388,307,1354,288,1354,249,1388,229,1422,248,89,122,154,153,152,120;;;;;;;;;;
122,1444,235,0,228,48,False,26,4,Classic,False,1478,255,1444,274,1410,255,1410,216,1444,196,1478,215,90,91,123,154,121,89;;;;;;;;;;
123,1500,268,200,200,200,False,27,4,Classic,False,1534,288,1500,307,1466,288,1466,249,1500,229,1534,248,91,124,156,155,154,122;;;;;;;;;;
124,1556,235,0,228,48,False,28,4,Classic,False,1590,255,1556,274,1522,255,1522,216,1556,196,1590,215,92,93,125,156,123,91;;;;;;;;;;
125,1613,268,200,200,200,False,29,4,Classic,False,1647,288,1613,307,1579,288,1579,249,1613,229,1647,248,93,126,158,157,156,124;;;;;;;;;;
126,1669,235,0,228,48,False,30,4,Classic,False,1703,255,1669,274,1635,255,1635,216,1669,196,1703,215,94,95,127,158,125,93;;;;;;;;;;
127,1725,268,200,200,200,False,31,4,Classic,False,1759,288,1725,307,1691,288,1691,249,1725,229,1759,248,95,128,160,159,158,126;;;;;;;;;;
128,1781,235,0,228,48,False,32,4,BordD,False,1815,255,1781,274,1747,255,1747,216,1781,196,1815,215,96,0,0,160,127,95;;;;;;;;;;
129,40,335,0,228,48,False,1,5,BordG,False,74,355,40,374,6,355,6,316,40,296,74,315,97,130,162,161,0,0;;;;;;;;;;
130,96,301,200,200,200,False,2,5,Classic,False,130,321,96,340,62,321,62,282,96,262,130,281,98,99,131,162,129,97;;;;;;;;;;
131,152,335,0,228,48,False,3,5,Classic,False,186,355,152,374,118,355,118,316,152,296,186,315,99,132,164,163,162,130;;;;;;;;;;
132,209,301,200,200,200,False,4,5,Classic,False,243,321,209,340,175,321,175,282,209,262,243,281,100,101,133,164,131,99;;;;;;;;;;
133,265,335,0,228,48,False,5,5,Classic,False,299,355,265,374,231,355,231,316,265,296,299,315,101,134,166,165,164,132;;;;;;;;;;
134,321,301,200,200,200,False,6,5,Classic,False,355,321,321,340,287,321,287,282,321,262,355,281,102,103,135,166,133,101;;;;;;;;;;
135,377,335,0,228,48,False,7,5,Classic,False,411,355,377,374,343,355,343,316,377,296,411,315,103,136,168,167,166,134;;;;;;;;;;
136,433,301,200,200,200,False,8,5,Classic,False,467,321,433,340,399,321,399,282,433,262,467,281,104,105,137,168,135,103;;;;;;;;;;
137,489,335,0,228,48,False,9,5,Classic,False,523,355,489,374,455,355,455,316,489,296,523,315,105,138,170,169,168,136;;;;;;;;;;
138,546,301,200,200,200,False,10,5,Classic,False,580,321,546,340,512,321,512,282,546,262,580,281,106,107,139,170,137,105;;;;;;;;;;r
139,602,335,0,228,48,False,11,5,Classic,False,636,355,602,374,568,355,568,316,602,296,636,315,107,140,172,171,170,138;;;;;;;;;;
140,658,301,200,200,200,False,12,5,Classic,False,692,321,658,340,624,321,624,282,658,262,692,281,108,109,141,172,139,107;;;;;;;;;;
141,714,335,0,228,48,False,13,5,Classic,False,748,355,714,374,680,355,680,316,714,296,748,315,109,142,174,173,172,140;;;;;;;;;;
142,770,301,200,200,200,False,14,5,Classic,False,804,321,770,340,736,321,736,282,770,262,804,281,110,111,143,174,141,109;;;;;;;;;;
143,826,335,0,228,48,False,15,5,Classic,False,860,355,826,374,792,355,792,316,826,296,860,315,111,144,176,175,174,142;;;;;;;;;;
144,883,301,200,200,200,False,16,5,Classic,False,917,321,883,340,849,321,849,282,883,262,917,281,112,113,145,176,143,111;;;;;;;;;;
145,939,335,0,228,48,False,17,5,Classic,False,973,355,939,374,905,355,905,316,939,296,973,315,113,146,178,177,176,144;;;;;;;;;;
146,995,301,200,200,200,False,18,5,Classic,False,1029,321,995,340,961,321,961,282,995,262,1029,281,114,115,147,178,145,113;;;;;;;;;;
147,1051,335,0,228,48,False,19,5,Classic,False,1085,355,1051,374,1017,355,1017,316,1051,296,1085,315,115,148,180,179,178,146;;;;;;;;;;
148,1107,301,200,200,200,False,20,5,Classic,False,1141,321,1107,340,1073,321,1073,282,1107,262,1141,281,116,117,149,180,147,115;;;;;;;;;;
149,1163,335,0,228,48,False,21,5,Classic,False,1197,355,1163,374,1129,355,1129,316,1163,296,1197,315,117,150,182,181,180,148;;;;;;;;;;
150,1220,301,200,200,200,False,22,5,Classic,False,1254,321,1220,340,1186,321,1186,282,1220,262,1254,281,118,119,151,182,149,117;;;;;;;;;;
151,1276,335,0,228,48,False,23,5,Classic,False,1310,355,1276,374,1242,355,1242,316,1276,296,1310,315,119,152,184,183,182,150;;;;;;;;;;
152,1332,301,200,200,200,False,24,5,Classic,False,1366,321,1332,340,1298,321,1298,282,1332,262,1366,281,120,121,153,184,151,119;;;;;;;;;;
153,1388,335,0,228,48,False,25,5,Classic,False,1422,355,1388,374,1354,355,1354,316,1388,296,1422,315,121,154,186,185,184,152;;;;;;;;;;
154,1444,301,200,200,200,False,26,5,Classic,False,1478,321,1444,340,1410,321,1410,282,1444,262,1478,281,122,123,155,186,153,121;;;;;;;;;;
155,1500,335,0,228,48,False,27,5,Classic,False,1534,355,1500,374,1466,355,1466,316,1500,296,1534,315,123,156,188,187,186,154;;;;;;;;;;
156,1556,301,200,200,200,False,28,5,Classic,False,1590,321,1556,340,1522,321,1522,282,1556,262,1590,281,124,125,157,188,155,123;;;;;;;;;;
157,1613,335,0,228,48,False,29,5,Classic,False,1647,355,1613,374,1579,355,1579,316,1613,296,1647,315,125,158,190,189,188,156;;;;;;;;;;
158,1669,301,200,200,200,False,30,5,Classic,False,1703,321,1669,340,1635,321,1635,282,1669,262,1703,281,126,127,159,190,157,125;;;;;;;;;;
159,1725,335,0,228,48,False,31,5,Classic,False,1759,355,1725,374,1691,355,1691,316,1725,296,1759,315,127,160,192,191,190,158;;;;;;;;;;
160,1781,301,200,200,200,False,32,5,BordD,False,1815,321,1781,340,1747,321,1747,282,1781,262,1815,281,128,0,0,192,159,127;;;;;;;;;;
161,40,401,200,200,200,False,1,6,BordG,False,74,421,40,440,6,421,6,382,40,362,74,381,129,162,194,193,0,0;;;;;;;;;;
162,96,367,0,228,48,False,2,6,Classic,False,130,387,96,406,62,387,62,348,96,328,130,347,130,131,163,194,161,129;;;;;;;;;;
163,152,401,200,200,200,False,3,6,Classic,False,186,421,152,440,118,421,118,382,152,362,186,381,131,164,196,195,194,162;;;;;;;;;;
164,209,367,0,228,48,False,4,6,Classic,False,243,387,209,406,175,387,175,348,209,328,243,347,132,133,165,196,163,131;;;;;;;;;;
165,265,401,200,200,200,False,5,6,Classic,False,299,421,265,440,231,421,231,382,265,362,299,381,133,166,198,197,196,164;;;;;;;;;;
166,321,367,0,228,48,False,6,6,Classic,False,355,387,321,406,287,387,287,348,321,328,355,347,134,135,167,198,165,133;;;;;;;;;;
167,377,401,200,200,200,False,7,6,Classic,False,411,421,377,440,343,421,343,382,377,362,411,381,135,168,200,199,198,166;;;;;;;;;;
168,433,367,0,228,48,False,8,6,Classic,False,467,387,433,406,399,387,399,348,433,328,467,347,136,137,169,200,167,135;;;;;;;;;;
169,489,401,200,200,200,False,9,6,Classic,False,523,421,489,440,455,421,455,382,489,362,523,381,137,170,202,201,200,168;;;;;;;;;;
170,546,367,0,228,48,False,10,6,Classic,False,580,387,546,406,512,387,512,348,546,328,580,347,138,139,171,202,169,137;;;;;;;;;;r
171,602,401,200,200,200,False,11,6,Classic,False,636,421,602,440,568,421,568,382,602,362,636,381,139,172,204,203,202,170;;;;;;;;;;
172,658,367,0,228,48,False,12,6,Classic,False,692,387,658,406,624,387,624,348,658,328,692,347,140,141,173,204,171,139;;;;;;;;;;
173,714,401,200,200,200,False,13,6,Classic,False,748,421,714,440,680,421,680,382,714,362,748,381,141,174,206,205,204,172;;;;;;;;;;
174,770,367,0,228,48,False,14,6,Classic,False,804,387,770,406,736,387,736,348,770,328,804,347,142,143,175,206,173,141;;;;;;;;;;
175,826,401,200,200,200,False,15,6,Classic,False,860,421,826,440,792,421,792,382,826,362,860,381,143,176,208,207,206,174;;;;;;;;;;
176,883,367,0,228,48,False,16,6,Classic,False,917,387,883,406,849,387,849,348,883,328,917,347,144,145,177,208,175,143;;;;;;;;;;
177,939,401,200,200,200,False,17,6,Classic,False,973,421,939,440,905,421,905,382,939,362,973,381,145,178,210,209,208,176;;;;;;;;;;
178,995,367,0,228,48,False,18,6,Classic,False,1029,387,995,406,961,387,961,348,995,328,1029,347,146,147,179,210,177,145;;;;;;;;;;
179,1051,401,200,200,200,False,19,6,Classic,False,1085,421,1051,440,1017,421,1017,382,1051,362,1085,381,147,180,212,211,210,178;;;;;;;;;;
180,1107,367,0,228,48,False,20,6,Classic,False,1141,387,1107,406,1073,387,1073,348,1107,328,1141,347,148,149,181,212,179,147;;;;;;;;;;
181,1163,401,200,200,200,False,21,6,Classic,False,1197,421,1163,440,1129,421,1129,382,1163,362,1197,381,149,182,214,213,212,180;;;;;;;;;;
182,1220,367,0,228,48,False,22,6,Classic,False,1254,387,1220,406,1186,387,1186,348,1220,328,1254,347,150,151,183,214,181,149;;;;;;;;;;
183,1276,401,200,200,200,False,23,6,Classic,False,1310,421,1276,440,1242,421,1242,382,1276,362,1310,381,151,184,216,215,214,182;;;;;;;;;;
184,1332,367,0,228,48,False,24,6,Classic,False,1366,387,1332,406,1298,387,1298,348,1332,328,1366,347,152,153,185,216,183,151;;;;;;;;;;
185,1388,401,200,200,200,False,25,6,Classic,False,1422,421,1388,440,1354,421,1354,382,1388,362,1422,381,153,186,218,217,216,184;;;;;;;;;;
186,1444,367,0,228,48,False,26,6,Classic,False,1478,387,1444,406,1410,387,1410,348,1444,328,1478,347,154,155,187,218,185,153;;;;;;;;;;
187,1500,401,200,200,200,False,27,6,Classic,False,1534,421,1500,440,1466,421,1466,382,1500,362,1534,381,155,188,220,219,218,186;;;;;;;;;;
188,1556,367,0,228,48,False,28,6,Classic,False,1590,387,1556,406,1522,387,1522,348,1556,328,1590,347,156,157,189,220,187,155;;;;;;;;;;
